timestamp,placa,confiabilidade,ID
2024-02-29 19:23:21,GT1F48,0.820133,saida
2024-02-14 17:22:55,FTX1732,0.784775,saida
2024-02-22 14:39:30,DWS5A99,0.843760,saida
2024-02-27 14:37:45,EPV0491,0.759137,saida
2024-03-15 10:11:25,RNX8G39,0.816188,saida
2024-02-28 08:06:34,GDT4F20,0.798150,saida
2024-03-04 17:37:58,EHB7D27,0.810826,saida
2024-02-18 14:04:13,SCJ3B54,0.791067,saida
2024-03-06 11:24:17,DTW6F67,0.815537,saida
2024-03-06 12:39:43,EUI8A04,0.766123,saida
2024-02-22 17:39:15,GFN6J96,0.790872,saida
2024-02-22 06:10:36,EFR4793,0.766924,saida
2024-02-20 06:50:46,FJP7618,0.725101,saida
2024-02-15 17:20:50,GJV3A15,0.824060,saida
2024-03-03 06:24:37,GHK9G56,0.776051,saida
2024-03-05 11:42:56,RKG3J78,0.780985,saida
2024-03-15 06:31:47,DZP9327,0.757003,saida
2024-02-22 06:10:45,EFR3988,0.782014,saida
2024-03-18 17:55:19,FIP3I31,0.742625,saida
2024-02-26 18:05:43,BUY8D07,0.783316,saida
2024-02-24 09:23:29,EXL7571,0.766566,saida
2024-03-04 06:19:56,CYV0I27,0.776091,saida
2024-02-14 18:34:28,BWJ9E81,0.743281,saida
2024-02-18 13:57:15,SCJ3B54,0.778431,saida
2024-02-15 06:29:31,FRD8J30,0.780106,saida
2024-03-13 17:29:13,RNX8G39,0.828470,saida
2024-03-18 06:31:07,AYS2G20,0.790750,saida
2024-02-21 17:58:56,GKD9740,0.703350,saida
2024-03-17 18:12:12,QXU0I43,0.741250,saida
2024-03-13 17:07:16,GEY1J94,0.738199,saida
2024-03-08 17:31:38,FCDI65,0.721910,saida
2024-03-17 18:26:54,DDC2I43,0.813041,saida
2024-02-22 17:28:08,FFP1B30,0.796140,saida
2024-02-20 10:09:51,FRD2D12,0.820110,saida
2024-03-01 14:42:14,DTE4C64,0.828117,saida
2024-02-29 09:41:37,FVE4H01,0.800722,saida
2024-02-26 04:50:30,SCJ3B54,0.814312,saida
2024-02-23 06:13:16,ENV1676,0.719076,saida
2024-03-03 12:31:42,EOF7A12,0.795948,saida
2024-02-16 17:13:43,GAG1C98,0.733474,saida
2024-02-19 16:36:03,FSD6575,0.749203,saida
2024-03-05 11:31:31,QCD2I84,0.776962,saida
2024-02-27 14:43:15,EOF2B64,0.779835,saida
2024-02-22 13:55:13,FDC7311,0.712983,saida
2024-02-23 15:49:20,FET3G93,0.783636,saida
2024-02-14 15:27:56,EZE6F86,0.835377,saida
2024-02-22 15:46:19,FTV3015,0.740239,saida
2024-03-04 22:42:21,SHB5G08,0.725777,saida
2024-03-12 13:15:30,ERP9892,0.783956,saida
2024-02-23 21:58:02,FRH2769,0.715406,saida
2024-02-27 18:24:22,AQO3E44,0.825405,saida
2024-02-21 09:25:08,OPQ4C80,0.771292,saida
2024-03-19 14:24:19,QXM9J91,0.806731,saida
2024-03-12 22:40:02,SHB5G08,0.729653,saida
2024-02-22 16:36:38,BUY8D07,0.754503,saida
2024-02-29 18:33:05,QUJ7H65,0.798567,saida
2024-02-23 15:33:47,EWE5939,0.703265,saida
2024-03-05 13:18:26,Q03E44,0.802452,saida
2024-02-23 08:16:02,FNF6G98,0.821506,saida
2024-03-04 14:30:39,CEN4E31,0.787743,saida
2024-03-04 18:15:13,QPY7F32,0.740978,saida
2024-03-07 08:19:20,DBM7057,0.753520,saida
2024-03-05 13:24:58,GBA2I02,0.772307,saida
2024-03-09 14:04:12,EDS9498,0.775496,saida
2024-02-25 06:13:47,FWP8G26,0.713610,saida
2024-02-22 12:52:24,FIP3I31,0.774198,saida
2024-03-06 17:42:26,0G0A06,0.787210,saida
2024-02-19 18:16:12,FDK9E72,0.822190,saida
2024-02-14 13:22:58,GAO8H21,0.792201,saida
2024-03-13 06:24:46,DBH6B02,0.817575,saida
2024-02-21 14:44:22,EWJ0E68,0.811737,saida
2024-02-21 16:13:45,FTD4C14,0.826245,saida
2024-02-21 11:18:52,FQP0913,0.704440,saida
2024-02-19 08:03:14,ENC0B99,0.791277,saida
2024-03-08 17:15:05,SSW6B03,0.843823,saida
2024-03-09 11:23:40,FKM3B03,0.812895,saida
2024-03-11 14:42:40,GGO8A10,0.750667,saida
2024-02-24 12:02:10,BUD2357,0.785995,saida
2024-03-10 12:29:08,FFB0A38,0.787505,saida
2024-03-05 08:39:25,FZO2303,0.777489,saida
2024-03-07 16:49:26,DAT2F04,0.835282,saida
2024-02-24 16:47:51,ECV7H52,0.788928,saida
2024-02-17 06:20:12,EEC7C10,0.720243,saida
2024-02-21 17:14:47,GKH0C14,0.705563,saida
2024-02-29 18:12:55,FLV7B01,0.751999,saida
2024-02-19 18:06:00,BSZ2D16,0.796883,saida
2024-02-28 18:05:09,AWE2750,0.758310,saida
2024-02-29 18:15:57,DTQ8H63,0.807539,saida
2024-02-15 15:19:14,QCD2I84,0.788356,saida
2024-02-14 13:23:01,GJK6F74,0.760875,saida
2024-02-16 17:24:10,EFO3897,0.774990,saida
2024-03-14 11:41:22,GFO8H73,0.761394,saida
2024-02-14 18:14:41,ENS8F41,0.845565,saida
2024-03-01 17:46:21,QOM7825,0.709065,saida
2024-02-16 16:05:07,RUW0A33,0.819001,saida
2024-03-06 18:10:53,GCG8I87,0.756666,saida
2024-02-20 17:42:21,CDP6725,0.736435,saida
2024-02-20 10:09:51,FRD2D12,0.825319,saida
2024-02-17 06:18:29,EI6068,0.718082,saida
2024-03-01 17:29:44,EBM7359,0.776161,saida
2024-02-22 11:10:51,EXW6E29,0.799209,saida
2024-02-23 06:17:44,ERW2509,0.724752,saida
2024-02-26 18:14:22,QN6E62,0.815918,saida
2024-02-26 07:33:30,FHD5470,0.779870,saida
2024-02-17 14:38:57,DTQ5183,0.805141,saida
2024-03-18 11:14:16,JQH8J27,0.796290,saida
2024-02-17 19:34:20,SCJ3B54,0.770518,saida
2024-02-28 11:34:36,ETX2440,0.757316,saida
2024-02-14 18:08:27,EDE2937,0.750905,saida
2024-02-23 16:38:50,GAJ6I83,0.757842,saida
2024-02-15 18:01:35,PUE6E81,0.821013,saida
2024-03-05 17:00:10,GID2690,0.730230,saida
2024-02-21 18:06:30,CSL2C28,0.796593,saida
2024-02-17 14:25:44,FJU6545,0.728249,saida
2024-02-23 17:39:40,EBM7359,0.760155,saida
2024-03-12 06:51:19,GAG6479,0.747159,saida
2024-02-20 15:26:29,NWE6734,0.800965,saida
2024-03-18 18:07:08,SIS8A68,0.793876,saida
2024-02-27 16:59:23,BZG1015,0.769191,saida
2024-03-05 17:49:47,GDG6499,0.755791,saida
2024-02-19 11:17:14,DRC7967,0.737776,saida
2024-03-11 18:35:34,GAS7D00,0.722354,saida
2024-02-28 18:18:43,GFF8D41,0.803502,saida
2024-03-07 14:53:55,RUF8B99,0.790462,saida
2024-02-29 13:14:05,DQY9B90,0.766882,saida
2024-03-08 09:21:04,FZO2303,0.777073,saida
2024-02-21 09:19:12,RHM8J55,0.830092,saida
2024-03-07 07:27:14,GAM9607,0.770690,saida
2024-03-19 12:42:17,FXQ9H23,0.840716,saida
2024-02-16 18:01:58,FVY9E72,0.796276,saida
2024-02-23 14:34:09,FXZ7B08,0.735220,saida
2024-02-29 13:18:48,AQO3E44,0.831190,saida
2024-02-18 13:56:52,SCJ3B54,0.771346,saida
2024-02-17 09:11:53,RUW0A33,0.824597,saida
2024-03-04 07:50:39,GEV6270,0.762369,saida
2024-03-15 07:53:11,EVO2D70,0.825889,saida
2024-03-14 15:08:25,DVY4A20,0.733806,saida
2024-03-02 06:21:53,OKF3D17,0.838524,saida
2024-02-20 16:04:50,FXS5510,0.731262,saida
2024-02-26 05:53:41,LMB5B91,0.711807,saida
2024-03-08 15:40:38,FZO230,0.731954,saida
2024-03-08 06:23:07,FOP2437,0.719355,saida
2024-02-20 10:24:55,ENG1A27,0.819901,saida
2024-03-05 08:35:55,FZO2303,0.753184,saida
2024-03-15 17:07:11,FSN2E67,0.822437,saida
2024-02-26 04:50:26,SCJ3B54,0.816389,saida
2024-02-14 12:04:12,ETD2569,0.803714,saida
2024-02-26 22:10:56,DKI3H65,0.779526,saida
2024-02-15 18:09:02,FNK0B71,0.792467,saida
2024-03-13 17:37:04,HOG1I88,0.819867,saida
2024-02-21 18:15:30,PXW6D67,0.806818,saida
2024-02-18 14:03:53,SCJ3B54,0.797832,saida
2024-03-04 20:26:52,LSW6B27,0.797429,saida
2024-03-12 13:02:48,BNZ8G78,0.839388,saida
2024-03-04 05:18:23,HNK9A79,0.744684,saida
2024-02-19 12:26:17,QUC1G05,0.773659,saida
2024-02-14 16:33:50,ETM3059,0.749604,saida
2024-02-26 04:49:55,SCJ3B54,0.811003,saida
2024-02-14 17:54:02,AYB6C21,0.776051,saida
2024-02-20 10:34:53,FJO8H65,0.786085,saida
2024-02-22 18:16:35,FQG4E66,0.789099,saida
2024-03-05 16:21:02,GIA9B42,0.802274,saida
2024-03-01 15:51:58,RHF3H84,0.839959,saida
2024-02-23 16:26:28,FSQ1I89,0.801600,saida
2024-02-15 16:28:16,FSD6575,0.781834,saida
2024-02-23 12:27:06,FNB9G21,0.714959,saida
2024-02-18 14:04:04,SCJ3B54,0.797357,saida
2024-02-17 06:20:14,CYV0I27,0.775317,saida
2024-02-17 06:46:54,QPL2A86,0.801213,saida
2024-02-19 06:16:53,FUW6A46,0.702520,saida
2024-03-14 11:08:31,FXH6D08,0.829199,saida
2024-02-21 17:36:11,DTQ8H63,0.855192,saida
2024-02-18 14:04:02,SCJ3B54,0.786496,saida
2024-02-19 06:11:49,EOM7F38,0.782121,saida
2024-02-22 11:59:51,RVM4D44,0.818029,saida
2024-03-14 06:21:12,CQX3342,0.745654,saida
2024-02-15 18:04:00,FWX7E44,0.842673,saida
2024-03-18 17:07:39,EEB6I36,0.749727,saida
2024-02-23 17:38:10,GDC4J15,0.787338,saida
2024-02-29 00:55:53,CUG3I26,0.771513,saida
2024-03-17 18:29:42,FDK9E72,0.835089,saida
2024-03-12 11:07:57,GHE9E25,0.816969,saida
2024-03-11 14:37:13,FXZ7B08,0.763816,saida
2024-02-21 15:48:21,DTQ1773,0.784329,saida
2024-02-29 07:23:50,FSN2E67,0.839524,saida
2024-02-27 18:08:00,RBM5E66,0.822413,saida
2024-03-05 14:59:59,RXT2B81,0.864225,saida
2024-02-15 17:41:45,OLT3H70,0.730563,saida
2024-02-19 06:46:41,FNN7789,0.779423,saida
2024-02-26 15:25:13,EVO0J56,0.787514,saida
2024-02-22 11:50:51,ERW0804,0.714468,saida
2024-02-19 15:31:40,FEG0824,0.824413,saida
2024-02-23 09:13:30,PYL7406,0.746412,saida
2024-02-20 17:29:25,GGX0434,0.813038,saida
2024-02-19 07:03:13,DWH3427,0.746189,saida
2024-03-18 08:45:33,BSF3823,0.759721,saida
2024-03-06 14:48:11,F42303,0.758247,saida
2024-02-19 05:45:19,DTP0777,0.712397,saida
2024-03-05 20:57:58,SII4E92,0.778324,saida
2024-03-06 18:05:02,FWX7E44,0.828925,saida
2024-02-16 18:02:12,DYJ3090,0.719652,saida
2024-03-05 13:07:39,FTT1F69,0.805638,saida
2024-02-26 04:51:14,SCJ3B54,0.810805,saida
2024-02-27 17:10:34,CHD7A80,0.815198,saida
2024-02-27 16:35:22,SWY1A00,0.804373,saida
2024-03-05 17:38:57,FIL7E17,0.769871,saida
2024-03-15 07:57:45,PUX8C99,0.800721,saida
2024-03-04 15:19:14,EWZ1E61,0.817714,saida
2024-03-02 13:13:06,GAO8H21,0.773606,saida
2024-02-26 17:45:51,BYR9I72,0.707677,saida
2024-02-26 18:22:33,AYC8504,0.745076,saida
2024-02-26 04:49:06,SCJ3B54,0.822000,saida
2024-02-20 13:14:00,RUF8B95,0.814390,saida
2024-02-28 11:22:40,GDV3F86,0.881144,saida
2024-02-24 12:06:39,GDQ8320,0.753188,saida
2024-02-22 17:31:36,FFX0H42,0.827358,saida
2024-02-14 16:38:18,ENG7B54,0.815871,saida
2024-03-16 14:07:00,FXJ1A55,0.837596,saida
2024-03-15 11:28:20,SWQ4B49,0.848601,saida
2024-03-13 13:53:17,FMR2J26,0.813793,saida
2024-02-20 18:13:44,FYB7552,0.805525,saida
2024-02-15 18:08:42,BWJ9E81,0.812628,saida
2024-02-27 18:18:05,GFN8G97,0.752730,saida
2024-02-20 16:04:51,FXS5510,0.736964,saida
2024-02-21 14:10:57,BZB5J98,0.781461,saida
2024-03-06 14:33:24,EPV0491,0.714835,saida
2024-03-16 15:06:41,CYL2972,0.829143,saida
2024-02-24 19:29:25,GAK7H02,0.735137,saida
2024-02-16 13:06:34,PVF2B31,0.817333,saida
2024-03-16 06:25:31,FOP2437,0.757108,saida
2024-03-02 15:58:10,FDK9E72,0.842307,saida
2024-02-19 05:48:36,CUG3I26,0.751934,saida
2024-03-15 15:05:48,PXO3D41,0.836112,saida
2024-02-28 07:38:31,GJK6F74,0.773613,saida
2024-02-14 18:22:11,EVC2E49,0.813775,saida
2024-02-20 06:13:49,EVC0F94,0.784704,saida
2024-03-12 14:19:40,GIA9B42,0.790383,saida
2024-03-07 18:09:50,BBF2876,0.790295,saida
2024-02-15 18:18:27,FVS4023,0.761724,saida
2024-02-26 12:19:47,ERW1269,0.720282,saida
2024-03-11 16:42:23,FGC4984,0.728089,saida
2024-02-23 17:42:46,FPG6597,0.794169,saida
2024-02-21 18:06:30,CSL2C28,0.793992,saida
2024-02-24 16:27:42,DTQ1773,0.768879,saida
2024-02-26 04:50:46,SCJ3B54,0.810000,saida
2024-03-02 07:03:13,SA0PEDR0,0.785039,saida
2024-02-28 11:09:06,FXL9632,0.832085,saida
2024-02-16 06:28:02,FAM07J8,0.717692,saida
2024-02-14 18:06:57,GAK9837,0.704238,saida
2024-03-07 18:13:03,FAT8D77,0.796879,saida
2024-03-14 18:19:20,EVH7296,0.769210,saida
2024-03-06 17:42:26,COG0A06,0.800121,saida
2024-03-08 06:23:07,FOP2437,0.759869,saida
2024-02-14 12:47:49,RHM8J55,0.808955,saida
2024-03-05 14:39:39,FQY1I14,0.800661,saida
2024-03-06 07:55:51,QUP9E21,0.799538,saida
2024-02-21 17:25:51,FEN4A87,0.835770,saida
2024-03-02 14:42:56,GHD0H10,0.799685,saida
2024-02-25 00:11:47,GDM4G35,0.770336,saida
2024-02-15 14:56:33,GEX8A61,0.792897,saida
2024-03-12 08:48:41,FQF9F54,0.824572,saida
2024-03-01 14:37:47,FSY0D71,0.822263,saida
2024-02-18 07:06:46,CUN5F76,0.779390,saida
2024-02-20 14:56:42,FSC8C18,0.794990,saida
2024-03-18 18:09:35,OOZ7F65,0.793619,saida
2024-03-12 18:09:21,AWE2750,0.791067,saida
2024-03-15 06:27:57,EFR3988,0.781258,saida
2024-03-05 15:14:50,FZO2303,0.738895,saida
2024-02-14 18:18:03,EBQ4H49,0.721820,saida
2024-03-14 16:30:22,EIQ1D65,0.800604,saida
2024-03-18 13:21:56,RVS5C87,0.812274,saida
2024-03-08 17:36:52,GJC5G25,0.736050,saida
2024-02-18 14:05:14,SCJ3B54,0.766143,saida
2024-02-28 18:13:24,FOA9J35,0.796024,saida
2024-02-24 16:56:42,GHS9H39,0.777907,saida
2024-02-21 14:28:08,ENY2G59,0.763490,saida
2024-02-16 17:09:20,FWU7D03,0.810440,saida
2024-02-22 18:17:39,QUJ7H65,0.781751,saida
2024-03-06 17:26:31,FZO2303,0.737921,saida
2024-02-27 12:41:05,DYW8707,0.757092,saida
2024-03-01 11:03:40,GIR8386,0.746757,saida
2024-02-17 18:26:21,CZR8J38,0.711005,saida
2024-02-16 18:18:53,OKF3D17,0.818740,saida
2024-03-11 16:49:35,SK7E96,0.821713,saida
2024-03-07 19:14:57,BVP1G57,0.805265,saida
2024-02-15 09:13:15,FFW8A51,0.826964,saida
2024-03-06 11:02:34,GFY5G05,0.789871,saida
2024-02-23 16:11:15,FLV7B01,0.820311,saida
2024-02-16 17:27:28,FSZ2E60,0.836821,saida
2024-03-06 17:27:48,FZO2303,0.708641,saida
2024-03-05 16:15:22,EA7832,0.711412,saida
2024-03-07 16:29:57,GET7E26,0.820143,saida
2024-02-28 17:36:30,FNK0B71,0.823924,saida
2024-02-29 14:09:04,EYS7120,0.715812,saida
2024-02-27 17:17:04,FHC4B57,0.787445,saida
2024-02-16 18:13:15,FVW2835,0.795760,saida
2024-03-14 18:09:49,FVS4023,0.707996,saida
2024-03-06 10:29:31,PXU7819,0.740534,saida
2024-03-15 06:43:30,FTQ7J44,0.836792,saida
2024-03-11 17:00:12,GID2690,0.718786,saida
2024-02-20 14:37:04,QXM9J91,0.800815,saida
2024-03-13 13:05:32,FFB0A38,0.764702,saida
2024-03-06 17:08:37,FBV3I40,0.753958,saida
2024-02-16 16:19:05,GBR9C79,0.726819,saida
2024-02-20 14:37:01,GJA3J84,0.739521,saida
2024-03-01 16:40:44,FGT3337,0.789678,saida
2024-03-02 16:11:01,PXO3D41,0.812195,saida
2024-02-28 14:47:14,FSQ1I89,0.714956,saida
2024-02-18 06:23:59,GHK9G56,0.739088,saida
2024-02-21 23:46:32,DSV4G88,0.779133,saida
2024-02-22 16:37:32,DAT2F04,0.837983,saida
2024-02-28 16:46:50,FFX0H42,0.829842,saida
2024-03-06 13:39:01,EVI5455,0.793555,saida
2024-03-07 13:24:09,RVI6D02,0.748994,saida
2024-03-11 16:32:28,SWY1A00,0.833722,saida
2024-03-05 17:55:21,FNK0B71,0.831212,saida
2024-03-06 18:13:02,FUB7J39,0.757326,saida
2024-03-13 18:13:39,EBB2648,0.711080,saida
2024-03-04 16:32:27,EIQ1D65,0.789381,saida
2024-03-17 14:51:15,FSQ1I89,0.792784,saida
2024-02-18 14:04:03,SCJ3B54,0.771042,saida
2024-03-14 15:05:32,CUP1D35,0.805466,saida
2024-02-29 17:01:19,PXO3D41,0.825037,saida
2024-02-17 06:19:12,FJW0B07,0.764669,saida
2024-03-08 23:24:12,DEU4J56,0.826184,saida
2024-03-04 07:28:41,NRQ6967,0.723018,saida
2024-03-04 20:06:52,RVF9E09,0.727502,saida
2024-02-14 18:07:11,ETO1G92,0.804862,saida
2024-03-12 04:17:54,FEF3F03,0.815937,saida
2024-02-19 08:03:14,ENC0B99,0.773062,saida
2024-03-13 07:14:24,EMA2959,0.817576,saida
2024-03-05 08:33:19,FZO2303,0.777197,saida
2024-02-16 18:25:36,FPD9H86,0.844314,saida
2024-02-15 06:21:44,EZU9H77,0.780880,saida
2024-02-16 15:42:45,FVW9I56,0.706883,saida
2024-03-12 07:56:59,EOF2A16,0.769114,saida
2024-02-26 05:53:41,LMB5B91,0.710461,saida
2024-02-20 19:11:14,CZ60II,0.708412,saida
2024-02-26 16:16:44,FPD9H86,0.824662,saida
2024-02-16 14:14:38,DBU4761,0.735034,saida
2024-02-22 17:14:51,FRJ4229,0.800937,saida
2024-03-05 08:39:22,FZO2303,0.793462,saida
2024-02-21 17:28:22,OZD3J34,0.813523,saida
2024-03-08 16:03:21,EQE0C79,0.782164,saida
2024-03-09 15:30:21,FTXI732,0.819756,saida
2024-03-05 16:38:38,GKE4008,0.765361,saida
2024-02-25 18:09:29,FPA4C79,0.709354,saida
2024-02-25 12:22:03,GJC5G25,0.788131,saida
2024-03-06 17:28:35,FZO2303,0.715634,saida
2024-03-07 11:28:07,GFY5G05,0.794050,saida
2024-03-02 14:34:29,FDI3140,0.742047,saida
2024-02-27 17:08:42,EZG9F62,0.838945,saida
2024-03-09 06:26:23,FOP2437,0.760218,saida
2024-03-14 17:24:11,BYR9I72,0.701484,saida
2024-02-18 14:04:40,SCJ3B54,0.802030,saida
2024-03-07 22:45:07,OMH0F09,0.708175,saida
2024-02-26 17:55:56,FXK7068,0.728227,saida
2024-03-06 13:18:35,DXX1538,0.722883,saida
2024-02-21 18:10:22,FEN3407,0.750608,saida
2024-02-15 18:20:42,RHM8J55,0.811037,saida
2024-02-22 12:39:13,SDU4G67,0.862147,saida
2024-02-14 13:22:58,GAO8H21,0.819338,saida
2024-02-19 13:12:55,EQF4D16,0.807399,saida
2024-02-28 09:27:04,CPW4I76,0.797979,saida
2024-02-15 14:30:39,ETA3D35,0.845599,saida
2024-02-22 06:06:36,FET0E67,0.797295,saida
2024-02-29 11:59:43,FEB6H54,0.798486,saida
2024-02-22 06:10:48,GAA9H17,0.796868,saida
2024-02-15 17:48:13,FIP7H01,0.742744,saida
2024-02-23 15:56:29,EUH9C58,0.758910,saida
2024-02-19 14:19:50,GEV6270,0.799371,saida
2024-03-06 14:41:29,GHI7333,0.811540,saida
2024-03-19 12:32:10,FFX0H42,0.813790,saida
2024-02-17 14:43:06,GHC1J40,0.739266,saida
2024-03-06 17:26:08,FZO2303,0.708454,saida
2024-02-24 12:06:33,GIS8C28,0.795539,saida
2024-02-26 04:51:17,SCJ3B54,0.708511,saida
2024-02-23 20:03:36,GBR3G46,0.700404,saida
2024-03-04 16:32:22,CLB7I37,0.758694,saida
2024-02-26 17:33:15,BVP1G57,0.827496,saida
2024-03-11 06:20:06,AYC4483,0.785832,saida
2024-02-20 18:14:23,QNB9904,0.730894,saida
2024-02-16 06:12:50,DGP3021,0.705527,saida
2024-02-19 18:10:22,GAO3985,0.721718,saida
2024-02-22 14:35:13,DPP9B83,0.815372,saida
2024-02-15 08:03:17,STF2I26,0.828342,saida
2024-02-26 04:48:37,SCJ3B54,0.801901,saida
2024-02-16 07:51:07,EOF2A14,0.778442,saida
2024-03-04 22:33:33,FWP2E50,0.781646,saida
2024-02-19 15:54:10,ENC0B99,0.793300,saida
2024-03-03 06:24:16,GHC1J40,0.765254,saida
2024-02-14 16:39:59,GGD9827,0.768702,saida
2024-02-18 14:04:00,SCJ3B54,0.787243,saida
2024-03-07 19:12:42,FTD4C14,0.827213,saida
2024-03-14 13:40:38,FUH6I03,0.743096,saida
2024-02-28 12:56:42,DSU0939,0.720095,saida
2024-03-09 16:24:48,LUP3A55,0.829391,saida
2024-02-27 16:45:18,GGK7B47,0.808675,saida
2024-03-01 16:31:05,DYG3F41,0.799258,saida
2024-02-23 17:18:22,GHT2470,0.818878,saida
2024-03-03 18:21:26,DVO6E49,0.826702,saida
2024-03-15 22:59:13,FOG3J52,0.748688,saida
2024-02-19 12:18:47,RHF3H84,0.829157,saida
2024-02-22 09:59:04,EVO2D70,0.808893,saida
2024-02-29 12:55:33,FOB3J51,0.814386,saida
2024-03-04 18:06:51,FBE1B41,0.779254,saida
2024-03-01 17:01:24,DTQ8H63,0.840854,saida
2024-03-04 10:42:22,FAT8D77,0.844499,saida
2024-03-06 13:03:59,GDG2968,0.760779,saida
2024-03-10 18:28:43,FDK9E72,0.737627,saida
2024-03-01 17:01:26,ABJ5B14,0.814404,saida
2024-02-14 15:59:42,GCT0J26,0.812534,saida
2024-02-15 10:48:25,FLL5374,0.862269,saida
2024-03-12 18:21:03,DEA7B32,0.768014,saida
2024-03-02 06:31:18,SCJ3B54,0.825391,saida
2024-02-23 17:28:57,GGO8A10,0.739011,saida
2024-02-14 10:44:34,RFF7F52,0.792411,saida
2024-02-18 09:25:51,SA0PEDR0,0.776907,saida
2024-02-14 14:43:47,FIX0E15,0.762794,saida
2024-03-15 15:08:04,CVA1E82,0.822842,saida
2024-02-18 14:04:30,SCJ3B54,0.771251,saida
2024-02-27 06:16:13,DRR2D70,0.768501,saida
2024-02-19 18:11:07,0CQUJ7H65,0.726537,saida
2024-02-21 06:28:48,EE7B83,0.777524,saida
2024-02-28 17:09:48,FNR8F79,0.781292,saida
2024-03-18 15:34:50,CVK3413,0.738628,saida
2024-03-11 16:35:48,GIZ3I07,0.755940,saida
2024-03-11 16:36:37,ETM3059,0.794940,saida
2024-03-12 10:28:56,FUZ2500,0.749355,saida
2024-02-22 10:39:50,ENC0B99,0.799230,saida
2024-02-15 06:45:47,FHD5470,0.743464,saida
2024-03-04 18:07:33,SES5105,0.785481,saida
2024-03-07 14:42:39,GHK9G56,0.821074,saida
2024-02-29 06:21:32,CYV0I27,0.794803,saida
2024-02-16 17:23:39,QPD6E56,0.825545,saida
2024-03-09 14:30:43,HLJ9J57,0.780972,saida
2024-02-17 06:19:12,FJW0B07,0.775456,saida
2024-02-18 08:24:17,GDV3F86,0.839880,saida
2024-02-14 17:23:13,QOK8G28,0.834526,saida
2024-03-15 06:44:27,GAX6298,0.784076,saida
2024-02-17 06:10:02,FEF3F03,0.799161,saida
2024-02-16 18:12:13,SAMUKA,0.779214,saida
2024-03-13 08:15:54,BBA5C85,0.812745,saida
2024-03-05 13:54:10,RTS8J69,0.828938,saida
2024-03-08 16:17:26,GFN6J96,0.762686,saida
2024-03-02 09:15:58,STJ2G34,0.818559,saida
2024-02-19 11:05:49,FDN0329,0.745387,saida
2024-03-05 14:19:09,FTP5195,0.711533,saida
2024-02-21 19:31:10,EFW2555,0.789183,saida
2024-03-10 12:05:14,DPE6E89,0.800736,saida
2024-02-19 07:43:08,FQG4E66,0.756073,saida
2024-03-16 10:31:11,PXU7819,0.728669,saida
2024-02-20 08:06:00,DT4F20,0.796074,saida
2024-02-19 14:33:39,FXZ7B08,0.766180,saida
2024-03-02 06:31:38,SCJ3B54,0.823318,saida
2024-02-14 14:06:48,FVX1628,0.731122,saida
2024-02-16 17:06:03,ENS8F41,0.841554,saida
2024-02-22 14:34:55,GCM7946,0.705852,saida
2024-02-26 16:58:18,DVY4A20,0.801467,saida
2024-03-11 18:30:52,UN5F76,0.813106,saida
2024-02-27 18:20:51,GHK9G56,0.740934,saida
2024-03-04 05:36:53,SCJ3B54,0.811119,saida
2024-03-11 11:30:38,QCD2I84,0.798552,saida
2024-03-03 06:14:58,FUW6A46,0.756128,saida
2024-03-19 16:37:34,FGE2H34,0.828418,saida
2024-03-19 16:37:42,SJG1B53,0.838972,saida
2024-03-19 16:38:09,FUW5H85,0.831676,saida
2024-03-19 16:39:43,EWV0473,0.746535,saida
2024-03-19 16:42:18,EGV5C11,0.779110,saida
2024-03-19 16:43:42,GHC1J40,0.775142,saida
2024-03-19 16:44:04,ERS0974,0.756329,saida
2024-03-19 16:45:57,GFC8E84,0.771388,saida
2024-03-19 16:49:26,GAK3E11,0.835509,saida
2024-03-19 16:52:47,FWX7E44,0.835796,saida
2024-03-19 16:53:46,FIU3959,0.727719,saida
2024-03-19 16:54:07,FEU9B27,0.787291,saida
2024-03-19 16:54:44,DJN5E24,0.831414,saida
2024-03-19 16:58:36,EZU6E01,0.791727,saida
2024-03-19 16:59:53,AQB9C63,0.797227,saida
2024-03-19 16:59:57,FJI0H66,0.803186,saida
2024-03-19 17:01:36,EBV5200,0.763334,saida
2024-03-19 17:02:11,GID2690,0.714588,saida
2024-03-19 17:02:58,DEA7B32,0.807233,saida
2024-03-19 17:03:59,RHM8J55,0.790473,saida
2024-03-19 17:04:29,FUR5J54,0.805236,saida
2024-03-19 17:05:31,CTI0E52,0.789446,saida
2024-03-19 17:05:36,FUG0B56,0.797818,saida
2024-03-19 17:06:12,DVL9E64,0.837230,saida
2024-03-19 17:06:26,EFB8J48,0.790630,saida
2024-03-19 17:06:41,DMC6E69,0.793203,saida
2024-03-19 17:06:58,GCM7946,0.721621,saida
2024-03-19 17:07:01,CHD7A80,0.793489,saida
2024-03-19 17:08:18,FJO8H65,0.828450,saida
2024-03-19 17:09:22,EVX0626,0.720465,saida
2024-03-19 17:09:28,FHC1C96,0.785275,saida
2024-03-19 17:10:39,EQE0C79,0.706743,saida
2024-03-19 17:15:10,FCV9A80,0.778801,saida
2024-03-19 17:17:22,GED9I95,0.759851,saida
2024-03-19 17:17:26,SUL5I59,0.813576,saida
2024-03-19 17:18:44,GFN6J96,0.767355,saida
2024-03-19 17:20:38,COG0A06,0.801234,saida
2024-03-19 17:21:02,RNX8G39,0.793931,saida
